StockCode,description,elasticity_category,confidence,current_price,recommended_price,final_change_pct,action,elasticity,p_value,r_squared,total_revenue
23229,vintage donkey tail game,unusual,low,3.66,3.66,0.0,hold — low confidence,3.828,0.6301,0.0499,6336.43
22637,piggy bank retrospot,highly elastic,low,2.52,2.52,0.0,hold — low confidence,-19.0536,0.2801,0.1154,6298.65
22505,memo board cottage design,highly elastic,high,4.95,4.95,0.0,hold — price sensitive,-46.3486,0.0132,0.4418,6295.4
84992,72 sweetheart fairy cake cases,highly elastic,low,0.5833333333333334,0.5833333333333334,0.0,hold — low confidence,-5.3558,0.3279,0.087,6274.900000000001
22173,metal 4 hook hanger french chateau,highly elastic,low,3.2900000000000005,3.2900000000000005,0.0,hold — low confidence,-1.9228,0.3869,0.0757,6273.29
21533,retrospot large milk jug,highly elastic,high,4.95,4.95,0.0,hold — price sensitive,-23.2281,0.0479,0.3105,6267.150000000001
21669,blue stripe ceramic drawer knob,highly elastic,low,1.45,1.45,0.0,hold — low confidence,-3.4174,0.2772,0.1062,6231.61
22381,toy tidy pink polkadot,highly elastic,medium,2.4383333333333335,2.4383333333333335,0.0,hold — price sensitive,-5.3393,0.122,0.2033,6229.58
22826,love seat antique white metal,elastic,high,138.0,138.0,0.0,hold — elastic,-1.2766,0.0038,0.6703,6210.0
21668,red stripe ceramic drawer knob,highly elastic,low,1.45,1.45,0.0,hold — low confidence,-4.6259,0.217,0.1349,6183.12
21871,save the planet mug,inelastic,rule-based,1.7877777777777777,1.88,5.0,increase price (rule-based),-0.2787,0.8515,0.0033,6151.78
22834,hand warmer babushka design,highly elastic,high,2.1,2.1,0.0,hold — price sensitive,-12.3858,0.0166,0.4199,6145.2
22303,coffee mug apples design,highly elastic,high,2.55,2.55,0.0,hold — price sensitive,-34.6931,0.0017,0.6053,6119.19
75049L,large circular mirror mobile,highly elastic,high,1.25,1.25,0.0,hold — price sensitive,-18.3209,0.0004,0.7322,6107.049999999999
21326,aged glass silver t-light holder,highly elastic,medium,0.6375000000000001,0.6375000000000001,0.0,hold — price sensitive,-20.8743,0.0962,0.2312,6083.200000000001
22635,childs breakfast set dolly girl,highly elastic,high,9.788888888888888,9.788888888888888,0.0,hold — price sensitive,-23.6862,0.0188,0.4081,6063.0
22663,jumbo bag dolly girl design,highly elastic,low,2.08,2.08,0.0,hold — low confidence,-2.0639,0.7378,0.0106,5991.89
23307,set of 60 pantry design cake cases,highly elastic,high,0.5771428571428572,0.5771428571428572,0.0,hold — price sensitive,-15.3129,0.0241,0.6713,5982.09
17003,brocade ring purse,elastic,low,0.39,0.39,0.0,hold — low confidence,-0.8396,0.4481,0.0533,5975.64
22654,deluxe sewing kit,highly elastic,low,6.466363636363638,6.466363636363638,0.0,hold — low confidence,-5.4148,0.4926,0.0438,5974.62
22620,4 traditional spinning tops,unusual,low,1.503157894736842,1.503157894736842,0.0,hold — low confidence,0.4295,0.8258,0.0046,5960.08
22508,doorstop retrospot heart,unusual,high,3.75,3.75,0.0,manual review,19.4223,0.0485,0.3092,5938.21
21975,pack of 60 dinosaur cake cases,highly elastic,high,0.6136363636363636,0.6136363636363636,0.0,hold — price sensitive,-10.2195,0.0082,0.4851,5934.68
22783,set 3 wicker oval baskets w lids,highly elastic,low,15.35,15.35,0.0,hold — low confidence,-3.872,0.4032,0.179,5922.12
71053,white metal lantern,highly elastic,high,4.506666666666667,4.506666666666667,0.0,hold — price sensitive,-7.1713,0.0102,0.4654,5915.95
21155,red retrospot peg bag,highly elastic,low,2.894285714285714,2.894285714285714,0.0,hold — low confidence,-2.0638,0.3788,0.071,5880.049999999999
22356,charlotte bag pink polkadot,highly elastic,high,0.9614285714285714,0.9614285714285714,0.0,hold — price sensitive,-7.9603,0.0478,0.3107,5840.64
22895,set of 2 tea towels apple and pears,highly elastic,medium,3.25,3.25,0.0,hold — price sensitive,-8.0622,0.101,0.2255,5835.35
21535,red retrospot small milk jug,highly elastic,medium,2.55,2.55,0.0,hold — price sensitive,-21.1875,0.1243,0.2011,5830.2
47591D,pink fairy cake childrens apron,elastic,low,2.138,2.138,0.0,hold — low confidence,-0.6988,0.8674,0.0026,5823.36
22979,pantry washing up brush,inelastic,rule-based,1.45,1.52,5.0,increase price (rule-based),-0.3125,0.9509,0.0005,5795.86
21484,chick grey hot water bottle,unusual,high,4.25,4.25,0.0,manual review,9.7904,0.0376,0.3367,5795.45
23247,biscuit tin 50's christmas,unusual,low,2.8664705882352943,2.8664705882352943,0.0,hold — low confidence,21.384,0.3576,0.1703,5795.2
22779,wooden owls light garland,highly elastic,low,4.25,4.25,0.0,hold — low confidence,-5.4612,0.6321,0.0216,5781.35
84030E,english rose hot water bottle,unusual,low,4.211538461538462,4.211538461538462,0.0,hold — low confidence,33.7321,0.3624,0.0759,5767.91
21888,bingo set,unusual,medium,3.75,3.75,0.0,manual review,29.962,0.127,0.1985,5725.71
22784,lantern cream gazebo,highly elastic,high,5.598888888888889,5.598888888888889,0.0,hold — price sensitive,-5.5108,0.0274,0.37,5721.42
62018,sombrero,highly elastic,high,1.7166666666666668,1.7166666666666668,0.0,hold — price sensitive,-27.0777,0.0003,0.7158,5691.5
21922,union stripe with fringe  hammock,highly elastic,high,10.12,10.12,0.0,hold — price sensitive,-7.5502,0.0341,0.3471,5682.09
84970L,single heart zinc t-light holder,elastic,medium,1.3422222222222222,1.3422222222222222,0.0,hold — elastic,-1.3467,0.1205,0.2048,5664.78
22485,set of 2 wooden market crates,highly elastic,low,11.549999999999999,11.549999999999999,0.0,hold — low confidence,-4.2324,0.536,0.0358,5652.9
48129,doormat topiary,highly elastic,medium,8.055,8.055,0.0,hold — price sensitive,-5.5325,0.1773,0.1589,5644.46
21672,white spot red ceramic drawer knob,highly elastic,medium,1.45,1.45,0.0,hold — price sensitive,-4.7798,0.0701,0.2679,5600.16
22971,queens guard coffee mug,highly elastic,medium,2.55,2.55,0.0,hold — price sensitive,-31.1254,0.0707,0.2669,5593.65
21156,retrospot childrens apron,unusual,low,2.158888888888889,2.158888888888889,0.0,hold — low confidence,2.2222,0.5073,0.041,5587.87
84988,set of 72 pink heart paper doilies,unusual,low,1.45,1.45,0.0,hold — low confidence,3.7672,0.6479,0.0196,5566.679999999999
21912,vintage snakes & ladders,unusual,low,3.9253333333333336,3.9253333333333336,0.0,hold — low confidence,3.2927,0.5015,0.0421,5523.53
20723,strawberry charlotte bag,highly elastic,medium,0.9366666666666666,0.9366666666666666,0.0,hold — price sensitive,-9.5181,0.0634,0.2792,5520.95
22584,pack of 6 pannetone gift boxes,unusual,low,2.55,2.55,0.0,hold — low confidence,11.9857,0.3502,0.0796,5496.59
21094,set/6 red spotty paper plates,highly elastic,high,0.85,0.85,0.0,hold — price sensitive,-60.7066,0.0013,0.6236,5496.53
22668,pink baby bunting,highly elastic,low,2.9500000000000006,2.9500000000000006,0.0,hold — low confidence,-2.9048,0.6953,0.0145,5448.11
22751,feltcraft princess olivia doll,unusual,low,3.75,3.75,0.0,hold — low confidence,12.9676,0.3062,0.0948,5446.1
22827,rustic  seventeen drawer sideboard,highly elastic,low,157.76,157.76,0.0,hold — low confidence,-2.8941,0.3324,0.1044,5415.0
23135,small zinc heart wall organiser,highly elastic,medium,4.535,4.535,0.0,hold — price sensitive,-8.6536,0.1194,0.3101,5378.8
22946,wooden advent calendar cream,highly elastic,low,15.16,15.16,0.0,hold — low confidence,-2.7497,0.6269,0.0309,5340.0
23126,dollcraft girl amelie kit,highly elastic,low,5.339333333333333,5.339333333333333,0.0,hold — low confidence,-3.331,0.681,0.0222,5297.030000000001
22595,christmas gingham heart,unusual,high,0.85,0.85,0.0,manual review,61.9681,0.0387,0.3336,5278.86
82001S,vinyl record frame silver,highly elastic,high,5.605,5.605,0.0,hold — price sensitive,-4.2971,0.0333,0.3496,5231.08
22418,10 colour spaceboy pen,highly elastic,low,0.98,0.98,0.0,hold — low confidence,-3.7976,0.316,0.0912,5209.17
23133,large ivory heart wall organiser,highly elastic,low,7.8500000000000005,7.8500000000000005,0.0,hold — low confidence,-20.5127,0.3047,0.1491,5142.91
23158,set of 5 lucky cat magnets,elastic,low,2.266363636363636,2.266363636363636,0.0,hold — low confidence,-0.8262,0.6813,0.0222,5121.4800000000005
20718,red retrospot shopper bag,highly elastic,low,1.23,1.23,0.0,hold — low confidence,-3.1297,0.4907,0.0442,5115.31
23188,vintage  2 meter folding ruler,unusual,medium,1.7280952380952381,1.7280952380952381,0.0,manual review,14.5407,0.0945,0.459,5103.459999999999
37449,ceramic cake stand + hanging cakes,highly elastic,high,9.95,9.95,0.0,hold — price sensitive,-49.2658,0.0054,0.5197,5084.78
22466,fairy tale cottage nightlight,highly elastic,medium,1.9500000000000002,1.9500000000000002,0.0,hold — price sensitive,-25.1634,0.1438,0.1838,5071.95
23157,set of 6 nativity magnets,unusual,low,2.09,2.09,0.0,hold — low confidence,16.5904,0.5863,0.0633,5058.59
22947,wooden advent calendar red,highly elastic,high,14.15,14.15,0.0,hold — price sensitive,-5.4159,0.0088,0.7761,5047.6
23132,small ivory heart wall organiser,highly elastic,high,5.75,5.75,0.0,hold — price sensitive,-72.7168,0.002,0.7646,5044.66
22964,3 piece spaceboy cookie cutter set,highly elastic,low,2.2561538461538464,2.2561538461538464,0.0,hold — low confidence,-2.1985,0.7722,0.0079,5034.64
22623,box of vintage jigsaw blocks,inelastic,rule-based,6.76375,7.1,5.0,increase price (rule-based),-0.2719,0.9014,0.0015,5031.570000000001
22141,christmas craft tree top angel,unusual,low,2.1845833333333333,2.1845833333333333,0.0,hold — low confidence,36.5848,0.3423,0.1505,5025.580000000001
21671,red spot ceramic drawer knob,highly elastic,low,1.3833333333333335,1.3833333333333335,0.0,hold — low confidence,-2.0573,0.2537,0.1165,5024.5199999999995
22780,light garland butterfiles pink,highly elastic,high,4.25,4.25,0.0,hold — price sensitive,-30.8925,0.0143,0.4344,5018.84
21258,victorian sewing box large,elastic,low,13.506666666666668,13.506666666666668,0.0,hold — low confidence,-1.2745,0.8649,0.0052,5014.23
21670,blue spot ceramic drawer knob,highly elastic,low,1.45,1.45,0.0,hold — low confidence,-5.8037,0.217,0.1349,5010.64
22109,full english breakfast plate,unusual,low,3.8693750000000002,3.8693750000000002,0.0,hold — low confidence,5.3437,0.3115,0.0928,4993.05
21844,red retrospot mug,highly elastic,medium,2.95,2.95,0.0,hold — price sensitive,-19.8021,0.1638,0.1683,4972.1
22302,coffee mug pears  design,highly elastic,high,2.55,2.55,0.0,hold — price sensitive,-27.9598,0.0209,0.3973,4954.89
21673,white spot blue ceramic drawer knob,highly elastic,low,1.45,1.45,0.0,hold — low confidence,-4.4608,0.2137,0.1367,4942.62
22839,3 tier cake tin green and cream,highly elastic,high,14.95,14.95,0.0,hold — price sensitive,-27.8257,0.0137,0.4383,4896.3
23310,bubblegum ring assorted,highly elastic,low,0.4492857142857143,0.4492857142857143,0.0,hold — low confidence,-7.3232,0.4095,0.1393,4894.83
22366,doormat airmail,highly elastic,high,8.25,8.25,0.0,hold — price sensitive,-28.5179,0.0266,0.3732,4887.82
84212,"assorted flower colour ""leis""",highly elastic,medium,0.65,0.65,0.0,hold — price sensitive,-8.4341,0.1664,0.1664,4871.45
22365,doormat respectable house,highly elastic,high,8.25,8.25,0.0,hold — price sensitive,-33.7721,0.0017,0.6052,4857.65
23263,set of 3 wooden heart decorations,unusual,low,1.3569565217391304,1.3569565217391304,0.0,hold — low confidence,5.8501,0.4581,0.1144,4829.08
22464,hanging metal heart lantern,elastic,high,0.9223076923076923,0.9223076923076923,0.0,hold — elastic,-1.332,0.0282,0.3672,4803.759999999999
22580,advent calendar gingham sack,highly elastic,low,7.843333333333334,7.843333333333334,0.0,hold — low confidence,-2.8895,0.6636,0.0286,4787.68
23162,regency tea strainer,unusual,low,3.29,3.29,0.0,hold — low confidence,2.2818,0.8524,0.0053,4774.320000000001
22646,ceramic strawberry cake money bank,elastic,medium,0.5583333333333333,0.5583333333333333,0.0,hold — elastic,-1.0494,0.09,0.239,4756.91
23113,pantry chopping board,highly elastic,low,4.95,4.95,0.0,hold — low confidence,-15.868,0.91,0.0081,4737.96
22207,frying pan union flag,unusual,medium,4.755714285714285,4.755714285714285,0.0,manual review,2.3796,0.1819,0.1558,4731.36
21172,party metal sign,unusual,low,1.45,1.45,0.0,hold — low confidence,0.9578,0.8641,0.0034,4708.2699999999995
22849,bread bin diner style mint,highly elastic,high,16.31,16.31,0.0,hold — price sensitive,-44.0275,0.0418,0.4689,4706.36
22998,travel card wallet keep calm,highly elastic,low,0.4492857142857143,0.4492857142857143,0.0,hold — low confidence,-3.0275,0.6514,0.0237,4693.4
22798,antique glass dressing table pot,unusual,low,3.1533333333333338,3.1533333333333338,0.0,hold — low confidence,1.6843,0.7396,0.0105,4687.01
22088,paper bunting coloured lace,highly elastic,low,2.9,2.9,0.0,hold — low confidence,-85.0828,0.2064,0.2506,4683.1
22848,bread bin diner style pink,highly elastic,low,16.18,16.18,0.0,hold — low confidence,-4.8746,0.3988,0.0802,4598.349999999999
22243,5 hook hanger red magic toadstool,highly elastic,high,1.64,1.64,0.0,hold — price sensitive,-113.6444,0.0024,0.6185,4596.75
21756,bath building block word,highly elastic,medium,6.09,6.09,0.0,hold — price sensitive,-9.447,0.1265,0.199,4577.6
23234,biscuit tin vintage christmas,unusual,low,2.89,2.89,0.0,hold — low confidence,13.4588,0.5912,0.0617,4576.05
21390,filigris heart with butterfly,elastic,low,1.25,1.25,0.0,hold — low confidence,-1.094,0.864,0.0028,4544.13
22301,coffee mug cat + bird design,highly elastic,high,2.55,2.55,0.0,hold — price sensitive,-30.9307,0.0115,0.4545,4529.34
47599A,pink party bags,highly elastic,high,2.1,2.1,0.0,hold — price sensitive,-63.242,0.0039,0.5452,4481.62
82552,washroom metal sign,highly elastic,low,1.7025,1.7025,0.0,hold — low confidence,-6.5769,0.2355,0.1252,4462.37
23010,circus parade baby gift set,highly elastic,medium,16.95,16.95,0.0,hold — price sensitive,-22.2439,0.0544,0.3881,4444.75
84050,pink heart shape egg frying pan,elastic,low,1.63,1.63,0.0,hold — low confidence,-0.8028,0.7069,0.0148,4379.03
21932,scandinavian paisley picnic bag,highly elastic,high,1.8119999999999998,1.8119999999999998,0.0,hold — price sensitive,-3.4501,0.005,0.5258,4363.66
22938,cupcake lace paper set 6,highly elastic,medium,1.95,1.95,0.0,hold — price sensitive,-38.6366,0.1497,0.1791,4351.2
23198,pantry magnetic  shopping list,unusual,medium,1.440909090909091,1.440909090909091,0.0,manual review,11.7068,0.1571,0.3563,4346.99
22689,doormat merry christmas red,unusual,low,8.82,8.82,0.0,hold — low confidence,1.2042,0.7217,0.0352,4340.44
22142,christmas craft white fairy,unusual,low,1.542,1.542,0.0,hold — low confidence,18.7463,0.2564,0.2471,4339.29
22606,wooden skittles garden set,highly elastic,high,15.949999999999998,15.949999999999998,0.0,hold — price sensitive,-25.3464,0.0025,0.5805,4336.75
16014,small chinese style scissor,highly elastic,medium,0.42,0.42,0.0,hold — price sensitive,-18.6802,0.1237,0.2017,4335.76
23275,set of 3 hanging owls ollie beak,unusual,low,1.2903333333333333,1.2903333333333333,0.0,hold — low confidence,4.2853,0.7062,0.0309,4327.42
21933,pink vintage paisley picnic bag,highly elastic,high,1.8119999999999998,1.8119999999999998,0.0,hold — price sensitive,-3.1063,0.0051,0.5242,4295.86
21428,set3 book box green gingham flower,highly elastic,high,4.25,4.25,0.0,hold — price sensitive,-35.7403,0.0179,0.4124,4263.55
15056P,edwardian parasol pink,highly elastic,high,5.95,5.95,0.0,hold — price sensitive,-42.6591,0.0054,0.5196,4241.7
22549,picture dominoes,unusual,medium,1.5866666666666667,1.5866666666666667,0.0,manual review,6.335,0.1246,0.2009,4237.04
82551,laundry 15c metal sign,highly elastic,medium,1.7025,1.7025,0.0,hold — price sensitive,-5.4193,0.1913,0.1499,4229.719999999999
22082,ribbon reel stripes design,unusual,low,1.7671428571428571,1.7671428571428571,0.0,hold — low confidence,2.2111,0.6689,0.0172,4208.78
22813,pack 3 boxes bird pannetone,unusual,low,2.386,2.386,0.0,hold — low confidence,1.1564,0.7059,0.0135,4203.33
23167,small ceramic top storage jar,elastic,low,0.725,0.725,0.0,hold — low confidence,-0.6659,0.899,0.0029,4184.179999999999
22417,pack of 60 spaceboy cake cases,highly elastic,high,0.55,0.55,0.0,hold — price sensitive,-30.0023,0.0282,0.3671,4124.1900000000005
22942,christmas lights 10 santas,elastic,low,3.566666666666667,3.566666666666667,0.0,hold — low confidence,-1.1625,0.6053,0.0727,4108.75
23404,home sweet home blackboard,unusual,low,4.642727272727273,4.642727272727273,0.0,hold — low confidence,0.3566,0.978,0.0005,4108.58
21876,pottering mug,elastic,low,1.855,1.855,0.0,hold — low confidence,-1.1517,0.3143,0.0918,4058.7599999999998
22174,photo cube,elastic,low,2.06,2.06,0.0,hold — low confidence,-0.5363,0.8761,0.0023,4032.5599999999995
21086,set/6 red spotty paper cups,highly elastic,low,0.65,0.65,0.0,hold — low confidence,-1.8301,0.7299,0.0113,4009.4900000000002
22899,children's apron dolly girl,highly elastic,low,2.2271428571428573,2.2271428571428573,0.0,hold — low confidence,-2.5052,0.549,0.0336,3986.88
22721,set of 3 cake tins sketchbook,highly elastic,medium,2.5207692307692304,2.5207692307692304,0.0,hold — price sensitive,-1.727,0.0708,0.2667,3949.7200000000003
23163,regency sugar tongs,highly elastic,low,2.3875,2.3875,0.0,hold — low confidence,-22.7111,0.213,0.2115,3949.7000000000003
